,Endothelial_2_corr,Endothelial_2_pval,Endothelial_2_qval,Endothelial_2_ci_low,Endothelial_2_ci_high,gene_annotation
ENSMUSG00000001056,0.5659996783823985,0.0,0.0,0.5593567364375417,0.5725699249846766,Nhp2
ENSMUSG00000036850,0.508990290517114,0.0,0.0,0.5017523779373511,0.5161569354873692,Mrpl41
ENSMUSG00000009927,0.49000625053482516,0.0,0.0,0.4825844510077775,0.4973576845334032,Rps25
ENSMUSG00000074129,0.48443655213092235,0.0,0.0,0.47696215084852134,0.49184089088088856,Rpl13a
ENSMUSG00000061477,0.4720609898386878,0.0,0.0,0.4644718995191758,0.47958075157068203,Rps7
ENSMUSG00000071415,0.47097627646698564,0.0,0.0,0.46337727759325825,0.47850601502161566,Rpl23
ENSMUSG00000013822,0.46124967016094726,0.0,0.0,0.4535628576026449,0.46886786246680745,Elof1
ENSMUSG00000060636,0.4559116566238413,0.0,0.0,0.4481774436788295,0.46357762168218064,Rpl35a
ENSMUSG00000047215,0.44504832105528025,0.0,0.0,0.4372193775609012,0.45280981976514156,Rpl9
ENSMUSG00000090862,0.4434857763458965,0.0,0.0,0.4356433983367557,0.4512608300186647,Rps13
ENSMUSG00000028998,0.4410324810121128,0.0,0.0,0.4331691069585278,0.4488287223158746,Tomm7
ENSMUSG00000012848,0.4408949646371554,0.0,0.0,0.4330304171846228,0.4486923901682395,Rps5
ENSMUSG00000053310,0.4344348649971284,0.0,0.0,0.42651561444424635,0.4422875129144351,Nrgn
ENSMUSG00000046865,0.43320383058298734,0.0,0.0,0.4252742490304526,0.4410669107960205,Fbl
ENSMUSG00000041453,0.4233209841077569,0.0,0.0,0.4153095454946972,0.4312667613887745,Rpl21
ENSMUSG00000025794,0.4172311841988697,0.0,0.0,0.4091702625646346,0.42522698552516747,Rpl14
ENSMUSG00000057863,0.41396257868511926,0.0,0.0,0.4058753987706513,0.4219849359292799,Rpl36
ENSMUSG00000052146,0.41287809810501597,0.0,0.0,0.40478225247974997,0.4209092209220437,Rps10
ENSMUSG00000025362,0.40930673778870297,0.0,0.0,0.4011825182227323,0.4173665672914982,Rps26
ENSMUSG00000025134,0.406270075184309,0.0,0.0,0.39812192715488837,0.4143541207356746,Alyref
ENSMUSG00000058833,0.40594375233195634,0.0,0.0,0.39779304371948065,0.41403038962387545,2810428I15Rik
ENSMUSG00000067288,0.4026716442539654,0.0,0.0,0.39449537593844414,0.41078415637478366,Rps28
ENSMUSG00000057841,0.40209515434585175,0.0,0.0,0.39391440466457733,0.41021220385983814,Rpl32
ENSMUSG00000006333,0.4009952992876991,0.0,0.0,0.3928060179739922,0.40912098774598876,Rps9
ENSMUSG00000008668,0.39955170945382873,0.0,0.0,0.39135126624657796,0.40768870148983566,Rps18
ENSMUSG00000057388,0.39638016467294795,0.0,0.0,0.38815534288908227,0.4045418498740741,Mrpl18
ENSMUSG00000039640,0.3948004143904254,0.0,0.0,0.3865635234119053,0.40297432717196785,Mrpl12
ENSMUSG00000028010,0.3896437124706503,0.0,0.0,0.3813677661460381,0.3978572053603305,Gar1
ENSMUSG00000022972,0.3889483237359432,0.0,0.0,0.3806671507489313,0.3971671149552595,1110004E09Rik
ENSMUSG00000028081,0.3887656965540209,0.0,0.0,0.38048315248574777,0.39698587771165117,Rps3a1
ENSMUSG00000049517,0.3846827754225044,0.0,0.0,0.3763697498519098,0.39293386348724896,Rps23
ENSMUSG00000076437,0.38014819390300714,0.0,0.0,0.37180169900484333,0.38843323227737986,Selenoh
ENSMUSG00000024608,0.3798171417190556,0.0,0.0,0.37146821918666245,0.388104643190693,Rps14
ENSMUSG00000032399,0.3785704615753517,0.0,0.0,0.37021241636049573,0.38686721969972476,Rpl4
ENSMUSG00000062328,0.3769023757738978,0.0,0.0,0.3685321719888079,0.3852114727667589,Rpl17
ENSMUSG00000098274,0.37688686709032576,0.0,0.0,0.36851655052002974,0.3851960785502656,Rpl24
ENSMUSG00000032199,0.375566061590197,0.0,0.0,0.3671861569509223,0.38388500473338544,Polr2m
ENSMUSG00000057113,0.3727122652874637,0.0,0.0,0.36431176127023795,0.38105212064150534,Npm1
ENSMUSG00000026238,0.37180212640938515,0.0,0.0,0.36339508645519003,0.3801486181947984,Ptma
ENSMUSG00000042462,0.3715971330777229,0.0,0.0,0.36318862326077483,0.3799451174087583,Dctpp1
ENSMUSG00000031848,0.37048831971434154,0.0,0.0,0.36207187369136895,0.37884436325015447,Lsm4
ENSMUSG00000040824,0.36805288371330047,0.0,0.0,0.35961909114123236,0.3764265457676419,Snrpd2
ENSMUSG00000051346,0.3665138637940111,0.0,0.0,0.3580691695486926,0.3748986006639301,Spryd4
ENSMUSG00000033307,0.36585476740475253,0.0,0.0,0.3574054186721298,0.37424423321268024,Mif
ENSMUSG00000023944,0.3627953971528759,0.0,0.0,0.35432455514166195,0.3712067041762598,Hsp90ab1
ENSMUSG00000045948,0.3627861574936298,0.0,0.0,0.35431525084869686,0.3711975302073905,Mrps12
ENSMUSG00000012405,0.3614835247100126,0.0,0.0,0.35300352261034246,0.36990414220009604,Rpl15
ENSMUSG00000015656,0.35812828418022435,0.0,0.0,0.34962500808157193,0.36657256347901557,Hspa8
ENSMUSG00000020803,0.35530897049820453,0.0,0.0,0.34678630889324386,0.3637729647047235,Txndc17
ENSMUSG00000029430,0.3551185872023383,0.0,0.0,0.34659462215567705,0.3635839072101531,Ran
ENSMUSG00000059518,0.3547203922721268,0.0,0.0,0.34619370332223554,0.36318848299640777,Znhit1
ENSMUSG00000029614,0.3536161015057804,0.0,0.0,0.3450818748081792,0.3620918601356024,Rpl6
ENSMUSG00000041841,0.3513698764808585,0.0,0.0,0.34282039124556674,0.3598611599079346,Rpl37
ENSMUSG00000020171,0.3510184304305986,0.0,0.0,0.34246656679806475,0.35951213409625893,Yeats4
ENSMUSG00000049489,0.3498972396486472,0.0,0.0,0.34133780461497515,0.35839864852690617,Fam58b
ENSMUSG00000021967,0.3491814084373896,0.0,0.0,0.3406171523080923,0.357687724104962,Mrpl57
ENSMUSG00000025290,0.3467457973749564,0.0,0.0,0.3381652128660462,0.355268734511227,Rps24
ENSMUSG00000003429,0.34554876077155267,0.0,0.0,0.3369601940030414,0.35407982506849744,Rps11
ENSMUSG00000098659,0.3451835043358841,0.0,0.0,0.3365925075120417,0.35371704301425716,1110015O18Rik
ENSMUSG00000033099,0.3450546789171443,0.0,0.0,0.3364628256412037,0.35358908969382413,Nol12
ENSMUSG00000034024,0.3435894354187035,0.0,0.0,0.33498786389976515,0.3521337428525987,Cct2
ENSMUSG00000049751,0.3431206156898429,0.0,0.0,0.3345159436209638,0.3516680809359208,Rpl36al
ENSMUSG00000037563,0.3423107305217017,0.0,0.0,0.3337007124256997,0.3508636409166809,Rps16
ENSMUSG00000048758,0.341023791703215,0.0,0.0,0.3324053050548183,0.34958532868232,Rpl29
ENSMUSG00000034892,0.34063024499281663,0.0,0.0,0.3320091751480646,0.34919441362244463,Rps29
ENSMUSG00000059291,0.33870906173323967,0.0,0.0,0.33007542511173876,0.3472860345365215,Rpl11
ENSMUSG00000068220,0.33752106189263137,0.0,0.0,0.3288796906261486,0.34610591684947273,Lgals1
ENSMUSG00000033047,0.3352582609880926,0.0,0.0,0.32660223407387484,0.3438580540468841,Eif3l
ENSMUSG00000026895,0.3344634594561936,0.0,0.0,0.3258023086457585,0.3430684760848701,Ndufa8
ENSMUSG00000096199,0.3334815485500855,0.0,0.0,0.3248140847165773,0.34209300167103673,Ptrhd1
ENSMUSG00000038274,0.33143136178553695,0.0,0.0,0.32275077764807325,0.34005619418261523,Fau
ENSMUSG00000027133,0.3308716088376322,0.0,0.0,0.32218745686234695,0.3395000800533903,Nop10
ENSMUSG00000030057,0.32932917985975346,0.0,0.0,0.3206352283385827,0.3379676468204906,Cnbp
ENSMUSG00000046516,0.32841558127361786,0.0,0.0,0.3197158473873349,0.33705994722963334,Cox17
ENSMUSG00000031068,0.3274342618273833,0.0,0.0,0.3187283352035655,0.33608494614252393,Glrx3
ENSMUSG00000032959,0.3273464080472212,0.0,0.0,0.3186399279330139,0.3359976571166234,Pebp1
ENSMUSG00000029610,0.32710599284243297,0.0,0.0,0.3183979988551965,0.33575878662352,Aimp2
ENSMUSG00000030335,0.3268432592768435,0.0,0.0,0.31813361217704506,0.335497739896492,Mrpl51
ENSMUSG00000043716,0.32669120090267584,0.0,0.0,0.3179805976745691,0.3353466571814121,Rpl7
ENSMUSG00000025508,0.32274337802069153,0.0,0.0,0.314008110082788,0.33142400906390285,Rplp2
ENSMUSG00000063888,0.3217313155844415,0.0,0.0,0.3129897738628629,0.3304183520899325,Rpl7l1
ENSMUSG00000033126,0.32020604270455405,0.0,0.0,0.3114550837738486,0.32890269557663027,Ybey
ENSMUSG00000019738,0.32015846129183245,0.0,0.0,0.311407209322281,0.32885541342914565,Polr2i
ENSMUSG00000063457,0.3187529819905497,0.0,0.0,0.3099930941550007,0.32745875428167714,Rps15
ENSMUSG00000067847,0.3169810696904561,0.0,0.0,0.30821034970052813,0.32569790748775984,Romo1
ENSMUSG00000036781,0.31572622836146647,0.0,0.0,0.30694787446356575,0.32445086600578427,Rps27l
ENSMUSG00000059070,0.31531578041567226,0.0,0.0,0.3065349362362654,0.3240429627411911,Rpl18
ENSMUSG00000020460,0.314897114357478,0.0,0.0,0.30611373344044596,0.32362688897157,Rps27a
ENSMUSG00000021290,0.3141565067202072,0.0,0.0,0.3053686468126527,0.32289085874598306,2010107E04Rik
ENSMUSG00000047675,0.31393667003779235,0.0,0.0,0.3051474826897751,0.3226723787562882,Rps8
ENSMUSG00000001416,0.31354323527844713,0.0,0.0,0.30475167461893526,0.3222813697032089,Cct3
ENSMUSG00000060938,0.3128144688516797,0.0,0.0,0.3040185200856041,0.3215570885801104,Rpl26
ENSMUSG00000000740,0.3119964447110947,0.0,0.0,0.3031955828037833,0.32074408690670814,Rpl13
ENSMUSG00000067367,0.3099462630058893,0.0,0.0,0.3011331451622629,0.31870643617578487,Lyar
ENSMUSG00000017404,0.30863039180799456,0.0,0.0,0.29980945116044594,0.3173985650886908,Rpl19
ENSMUSG00000001158,0.30784014335010673,0.0,0.0,0.2990145210289089,0.31661310507772267,Snrnp27
ENSMUSG00000035530,0.3077945844386995,0.0,0.0,0.2989686925860182,0.31656782186007526,Eif1
ENSMUSG00000020358,0.307268968049671,0.0,0.0,0.2984399695374664,0.3160453832775446,Hnrnpab
ENSMUSG00000037742,0.3057556739129693,0.0,0.0,0.29691776132378844,0.3145412085928519,Eef1a1
ENSMUSG00000034786,0.30515941069280444,0.0,0.0,0.2963179981434795,0.31394852647226784,Gpsm3
ENSMUSG00000029649,0.30474834782706556,0.0,0.0,0.29590452647168675,0.3135399284216188,Pomp
ENSMUSG00000061983,0.3045461486552882,0.0,0.0,0.2957011436397505,0.3133389404819104,Rps12
ENSMUSG00000058558,0.3015953423857721,0.0,0.0,0.29273315478592193,0.3104057207704982,Rpl5
ENSMUSG00000022234,0.30080095824083036,0.0,0.0,0.2919341741044563,0.3096160424253949,Cct5
ENSMUSG00000078812,0.30038128164522326,0.0,0.0,0.29151207413452834,0.3091988470153092,Eif5a
ENSMUSG00000057322,0.2989342842687573,0.0,0.0,0.29005674772181855,0.3077603784609711,Rpl38
ENSMUSG00000023723,0.29760794779335864,0.0,0.0,0.28872281280956863,0.3064418241721604,Mrps23
ENSMUSG00000032301,0.297063842718763,0.0,0.0,0.2881756005944774,0.30590090178984664,Psma4
ENSMUSG00000033751,0.2963182273871526,0.0,0.0,0.287425736815491,0.30515963860003437,Gadd45gip1
ENSMUSG00000050856,0.2946916977843419,0.0,0.0,0.2857899772238289,0.30354256583871997,Atp5k
ENSMUSG00000029715,0.2943888810023291,0.0,0.0,0.28548544778970253,0.30324150404052697,Pop7
ENSMUSG00000043162,0.29138607331516864,0.0,0.0,0.28246575431885085,0.3002560035603782,Pyurf
ENSMUSG00000029066,0.2909379162092993,0.0,0.0,0.2820150922376026,0.2998104145818515,Mrpl20
ENSMUSG00000022890,0.28893896835010024,0.0,0.0,0.28000501920277626,0.29782287438491567,Atp5j
ENSMUSG00000039001,0.28858198373201566,0.0,0.0,0.27964605602496895,0.2974679189128004,Rps21
ENSMUSG00000073676,0.28764722746381827,0.0,0.0,0.2787061307773517,0.2965384642803794,Hspe1
ENSMUSG00000067274,0.2863027040260591,0.0,0.0,0.2773542024821928,0.29520153700813606,Rplp0
ENSMUSG00000037710,0.2858142463697756,0.0,0.0,0.27686306345895517,0.2947158303654038,Cisd1
ENSMUSG00000026234,0.284854439071789,0.0,0.0,0.27589800096450484,0.2937614153428279,Ncl
ENSMUSG00000058600,0.2837029845790688,0.0,0.0,0.27474026578222766,0.2926164063819833,Rpl30
ENSMUSG00000054766,0.282381198364219,0.0,0.0,0.2734113018295409,0.2913019876576359,Set
ENSMUSG00000037894,0.2823542158966041,0.0,0.0,0.27338417319482583,0.2912751552364981,H2afz
ENSMUSG00000062006,0.28081528093589025,0.0,0.0,0.27183692526410175,0.28974475488964613,Rpl34
ENSMUSG00000030224,0.279997291731715,0.0,0.0,0.2710145363647399,0.2889312834980501,Strap
ENSMUSG00000022956,0.27892443690008906,0.0,0.0,0.2699359308781605,0.2878643345631776,Atp5o
ENSMUSG00000030512,0.27881906330144574,0.0,0.0,0.269829993678586,0.2877595398326497,Snrpa1
ENSMUSG00000004285,0.2771560479831242,0.0,0.0,0.26815811237799914,0.2861056319085771,Atp6v1f
ENSMUSG00000049641,0.276859700161859,0.0,0.0,0.2678601903363001,0.28581090141852,Vgll2
ENSMUSG00000042854,0.27627570231783405,0.0,0.0,0.2672730952922348,0.28523008581144454,Trp53rkb
ENSMUSG00000009013,0.2761356252859972,0.0,0.0,0.26713227636345804,0.2850907710892933,Dynll1
ENSMUSG00000040952,0.27571606083731093,0.0,0.0,0.26671049205539865,0.28467348767781236,Rps19
ENSMUSG00000040463,0.2737024488401068,0.0,0.0,0.2646862743108585,0.282670775802474,Mybbp1a
ENSMUSG00000030157,0.2726276536394859,0.0,0.0,0.2636058506576296,0.2816017666968323,Clec2d
ENSMUSG00000021040,0.2722217497850973,0.0,0.0,0.26319782706744166,0.2811980422059378,Slirp
ENSMUSG00000000561,0.271122497446928,0.0,0.0,0.26209285035635516,0.28010467597709265,Wdr77
ENSMUSG00000044627,0.2703937435384097,0.0,0.0,0.2613603145018955,0.2793798114431758,Swi5
ENSMUSG00000021368,0.2700089662653275,0.0,0.0,0.2609735445836519,0.27899708360258335,Tbc1d7
ENSMUSG00000046434,0.2696565935443227,0.0,0.0,0.26061934957549,0.27864658521339963,Hnrnpa1
ENSMUSG00000038880,0.26924033815224785,0.0,0.0,0.26020094466281735,0.2782325408708178,Mrps34
ENSMUSG00000058546,0.2682997684637376,0.0,0.0,0.25925553042439176,0.27729695495741935,Rpl23a
ENSMUSG00000070493,0.26745974884409485,0.0,0.0,0.25841119880556856,0.27646137190602754,Chchd2
ENSMUSG00000034203,0.26566264457858607,0.0,0.0,0.2566049160450416,0.27467371335128526,Chchd4
