,Cardiomyocytes_corr,Cardiomyocytes_pval,Cardiomyocytes_qval,Cardiomyocytes_ci_low,Cardiomyocytes_ci_high,gene_annotation
ENSMUSG00000039103,0.9466121402356014,0.0,0.0,0.9459261295091534,0.9472896836000017,Nexn
ENSMUSG00000072720,0.9424209226618859,0.0,0.0,0.9416826700342072,0.9431501032081028,Myo18b
ENSMUSG00000061816,0.9421454999967023,0.0,0.0,0.9414038225539482,0.942878065919113,Myl1
ENSMUSG00000039376,0.939967572991365,0.0,0.0,0.9391988492538741,0.9407268746414095,Synpo2l
ENSMUSG00000024049,0.9363955427165628,0.0,0.0,0.9355825974518935,0.9371985615137332,Myom1
ENSMUSG00000040694,0.9330274761655426,0.0,0.0,0.9321729906250873,0.9338715653110436,Apobec2
ENSMUSG00000018845,0.9330235387446516,0.0,0.0,0.9321690047304647,0.9338676758177206,Unc45b
ENSMUSG00000020469,0.9307794206065583,0.0,0.0,0.9298972928802456,0.931650841322348,Myl7
ENSMUSG00000032845,0.9302340962303043,0.0,0.0,0.9293452733503015,0.9311121371182399,Alpk2
ENSMUSG00000018830,0.9301170225622811,0.0,0.0,0.9292267628426922,0.9309964842109241,Myh11
ENSMUSG00000026208,0.9299112911559784,0.0,0.0,0.9290185069482885,0.9307932490535539,Des
ENSMUSG00000029683,0.9265847398985592,0.0,0.0,0.9256512147643837,0.9275069849308775,Lmod2
ENSMUSG00000060913,0.9256312727765469,0.0,0.0,0.9246860976071192,0.9265650387540662,Trim55
ENSMUSG00000021200,0.9237772544443613,0.0,0.0,0.9228094605364702,0.9247333893882526,Asb2
ENSMUSG00000090066,0.9234392344844936,0.0,0.0,0.9224673217350198,0.9243994429089911,1110002E22Rik
ENSMUSG00000020475,0.9215747799622142,0.0,0.0,0.9205801758894114,0.9225574304860702,Pgam2
ENSMUSG00000030046,0.9210010399740356,0.0,0.0,0.9199994625498528,0.9219905874897795,Bmp10
ENSMUSG00000026418,0.9207845367636357,0.0,0.0,0.9197803290587212,0.9217766857862284,Tnni1
ENSMUSG00000026414,0.9206938886119209,0.0,0.0,0.9196885798156237,0.9216871266851234,Tnnt2
ENSMUSG00000038216,0.9199483059796775,0.0,0.0,0.9189339448523489,0.9209504974965369,Pnmt
ENSMUSG00000097487,0.9196644889522195,0.0,0.0,0.9186466838731684,0.9206700868472785,Ptges3l
ENSMUSG00000020908,0.9189956094235009,0.0,0.0,0.9179696921437516,0.9200092311199937,Myh3
ENSMUSG00000040666,0.9189502724897401,0.0,0.0,0.9179238055779354,0.919964437834235,Sh3bgr
ENSMUSG00000091898,0.9189005973246916,0.0,0.0,0.9178735282187932,0.9199153583077406,Tnnc1
ENSMUSG00000053702,0.9177446983655175,0.0,0.0,0.9167036260221639,0.9187733103746996,Nebl
ENSMUSG00000015365,0.9177133224130173,0.0,0.0,0.9166718702118166,0.9187423101572235,Mov10l1
ENSMUSG00000031972,0.9172461547960258,0.0,0.0,0.9161990483131418,0.9182807354909341,Acta1
ENSMUSG00000001349,0.9163756104835816,0.0,0.0,0.9153179752981974,0.9174206058694497,Cnn1
ENSMUSG00000031880,0.9159520767375884,0.0,0.0,0.9148893228307892,0.917002135506145,Rrad
ENSMUSG00000051747,0.9149295904144374,0.0,0.0,0.9138544888730002,0.915991863569659,Ttn
ENSMUSG00000108322,0.914857842356931,0.0,0.0,0.9137818749040367,0.9159209720921289,Gm45123
ENSMUSG00000048070,0.9145605754846476,0.0,0.0,0.9134810211162229,0.9156272534990554,Pirt
ENSMUSG00000015579,0.914262007319727,0.0,0.0,0.9131788515221798,0.9153322479998169,Nkx2-5
ENSMUSG00000030730,0.9141678372001731,0.0,0.0,0.9130835457381536,0.915239201327255,Atp2a1
ENSMUSG00000062694,0.9140560370833478,0.0,0.0,0.9129703974979798,0.9151287348344459,Cav3
ENSMUSG00000004951,0.9140454828991965,0.0,0.0,0.9129597160565573,0.9151183065391009,Hspb1
ENSMUSG00000068614,0.9130460721144504,0.0,0.0,0.911948261599414,0.9141308100804051,Actc1
ENSMUSG00000038239,0.913043817106597,0.0,0.0,0.9119459794320595,0.9141285819407364,Hrc
ENSMUSG00000002930,0.9121577057443295,0.0,0.0,0.9110492009288804,0.9132530234314148,Ppp1r17
ENSMUSG00000007122,0.9118505850721768,0.0,0.0,0.910738385539809,0.9129495579510195,Casq1
ENSMUSG00000061086,0.911412290191528,0.0,0.0,0.9102948200749816,0.9125164773247336,Myl4
ENSMUSG00000020067,0.9107714359868192,0.0,0.0,0.9096462640883389,0.9118832427018931,Mypn
ENSMUSG00000031448,0.9106816078966811,0.0,0.0,0.909555356883124,0.9117944822203449,Adprhl1
ENSMUSG00000044938,0.9098620693341181,0.0,0.0,0.9087259780878271,0.9109846790873163,Klhl31
ENSMUSG00000054640,0.9096547007715587,0.0,0.0,0.908516121064733,0.9107797725168885,Slc8a1
ENSMUSG00000024063,0.908960125184896,0.0,0.0,0.907813214628369,0.9100934392718275,Lbh
ENSMUSG00000085515,0.9088242158167146,0.0,0.0,0.9076756758954855,0.9099591419762412,C630028M04Rik
ENSMUSG00000055027,0.9079514389413957,0.0,0.0,0.9067924415161205,0.909096711765812,Smyd1
ENSMUSG00000067818,0.9070296948894047,0.0,0.0,0.9058596642880198,0.9081858842199368,Myl9
ENSMUSG00000019787,0.9069283988295782,0.0,0.0,0.9057571564174348,0.9080857871735726,Trdn
ENSMUSG00000032366,0.9067950952684097,0.0,0.0,0.9056222583467222,0.9079540612882895,Tpm1
ENSMUSG00000028116,0.9057725344319772,0.0,0.0,0.9045874740497153,0.906943595059461,Myoz2
ENSMUSG00000038086,0.9051587828706557,0.0,0.0,0.9039663925479889,0.9063370963345901,Hspb2
ENSMUSG00000057606,0.904997342934767,0.0,0.0,0.9038030253955303,0.906177563363263,Colq
ENSMUSG00000044086,0.904070639822455,0.0,0.0,0.9028652663418154,0.9052618001766559,Lmod3
ENSMUSG00000027861,0.903778762504014,0.0,0.0,0.9025699091845502,0.904973366239423,Casq2
ENSMUSG00000031698,0.9031845075102751,0.0,0.0,0.9019685728415611,0.904386118491009,Mylk3
ENSMUSG00000048304,0.903079905489712,0.0,0.0,0.9018627248350837,0.9042827494294824,Slitrk3
ENSMUSG00000027022,0.9027478725014773,0.0,0.0,0.9015267377438813,0.9039546292274508,Xirp2
ENSMUSG00000030470,0.9023563641605019,0.0,0.0,0.9011305689135078,0.9035677327242821,Csrp3
ENSMUSG00000006216,0.9021813272451623,0.0,0.0,0.9009534490324982,0.9033947570463976,Clcnkb
ENSMUSG00000060600,0.901592463970656,0.0,0.0,0.9003575812000693,0.9028128253360238,Eno3
ENSMUSG00000099906,0.9012449279829993,0.0,0.0,0.9000059134276411,0.9024693781293522,Gm28653
ENSMUSG00000020836,0.9012235207058344,0.0,0.0,0.899984251696445,0.9024482226591399,Coro6
ENSMUSG00000002100,0.900531520730636,0.0,0.0,0.8992840296753978,0.9017643592766242,Mybpc3
ENSMUSG00000021798,0.9003623803041101,0.0,0.0,0.8991128805677114,0.9015972066784506,Ldb3
ENSMUSG00000027962,0.9003480196302893,0.0,0.0,0.899098349366718,0.9015830147619316,Vcam1
ENSMUSG00000021313,0.9002963546307059,0.0,0.0,0.8990460708890126,0.901531956873847,Ryr2
ENSMUSG00000026950,0.898748946641526,0.0,0.0,0.8974803052625859,0.9000027164113901,Neb
ENSMUSG00000042717,0.898698660557927,0.0,0.0,0.8974294231477077,0.8999530201997085,Ppp1r3a
ENSMUSG00000035783,0.8983456462276058,0.0,0.0,0.8970722255570358,0.8996041459233151,Acta2
ENSMUSG00000032355,0.8976779079274356,0.0,0.0,0.8963965790323837,0.8989442342793388,Mlip
ENSMUSG00000052374,0.8976755854259475,0.0,0.0,0.8963942290352063,0.8989419389901929,Actn2
ENSMUSG00000050762,0.897650452605764,0.0,0.0,0.896368798676565,0.8989171006424052,Prss27
ENSMUSG00000055775,0.8948070322199264,0.0,0.0,0.8934917705148021,0.8961069430398971,Myh8
ENSMUSG00000032034,0.8943770428891786,0.0,0.0,0.8930567083275698,0.8956819747204804,Kcnj5
ENSMUSG00000061462,0.8940157812099115,0.0,0.0,0.8926911865239358,0.8953249296731511,Obscn
ENSMUSG00000030399,0.8934128358130725,0.0,0.0,0.8920811348650761,0.8947290180837073,Ckm
ENSMUSG00000090053,0.8927956885138439,0.0,0.0,0.8914567189486269,0.8941190654141713,Palm2
ENSMUSG00000042451,0.8921372560848115,0.0,0.0,0.8907905372630647,0.8934683034982392,Mybph
ENSMUSG00000006221,0.8910957594385209,0.0,0.0,0.8897367948013873,0.8924389285201867,Hspb7
ENSMUSG00000038663,0.8908589075743875,0.0,0.0,0.8894971600776709,0.8922048313524139,Fsd2
ENSMUSG00000032494,0.8901288120978037,0.0,0.0,0.8887584911541135,0.8914832226720856,Tdgf1
ENSMUSG00000053093,0.8897614833811875,0.0,0.0,0.8883868516198804,0.8911201612696797,Myh7
ENSMUSG00000085271,0.8895744414037066,0.0,0.0,0.8881976152874842,0.890935291519218,E130006D01Rik
ENSMUSG00000022309,0.8893277339140838,0.0,0.0,0.8879480141684203,0.8906914484970256,Angpt1
ENSMUSG00000017300,0.8888504269945664,0.0,0.0,0.887465111228303,0.8902196812574887,Tnnc2
ENSMUSG00000043639,0.887377795222264,0.0,0.0,0.8859752332616895,0.888764122510996,Rbm20
ENSMUSG00000027107,0.8872972409163887,0.0,0.0,0.8858937364084328,0.8886845013087105,Chrna1
ENSMUSG00000038583,0.8872791711854167,0.0,0.0,0.8858754552595968,0.888666640877604,Pln
ENSMUSG00000019528,0.8865723003025316,0.0,0.0,0.8851603173295174,0.8879679543051873,Gyg
ENSMUSG00000044033,0.884467121664072,0.0,0.0,0.8830305575721963,0.8858871117364305,Ccdc141
ENSMUSG00000034842,0.8843172285062484,0.0,0.0,0.882878916443271,0.8857389491789479,Art3
ENSMUSG00000086733,0.8835587034980223,0.0,0.0,0.8821115505355244,0.8849891773238963,Gm11685
ENSMUSG00000020722,0.8827169375938917,0.0,0.0,0.8812599825191889,0.8841571164636253,Cacng1
ENSMUSG00000024471,0.8821902353290407,0.0,0.0,0.8807271517751727,0.8836364821055083,Myot
ENSMUSG00000008136,0.8818687403777015,0.0,0.0,0.8804019178681836,0.8833186891990029,Fhl2
ENSMUSG00000038132,0.8807460131907183,0.0,0.0,0.8792661442940574,0.8822088798680437,Rbm24
ENSMUSG00000026430,0.8797174419484163,0.0,0.0,0.8782256355512523,0.8811921288774646,Rassf5
ENSMUSG00000059742,0.879545052433523,0.0,0.0,0.8780512466818345,0.881021719113134,Kcnh7
ENSMUSG00000049537,0.8785854920785198,0.0,0.0,0.8770805647017004,0.8800731715096387,Tecrl
ENSMUSG00000033182,0.8785737431535912,0.0,0.0,0.8770686796789745,0.880061557352041,Kbtbd12
ENSMUSG00000019848,0.8775200709437142,0.0,0.0,0.876002809379805,0.8790199641665628,Popdc3
ENSMUSG00000064179,0.8747831012526737,0.0,0.0,0.8732342237464766,0.8763143034897686,Tnnt1
ENSMUSG00000040752,0.8745422990799658,0.0,0.0,0.8729906447474843,0.8760762513015407,Myh6
ENSMUSG00000017817,0.8742908683830393,0.0,0.0,0.8727363154867198,0.8758276911698527,Jph2
ENSMUSG00000028977,0.8740459615405183,0.0,0.0,0.8724885861004449,0.8755855796264063,Casz1
ENSMUSG00000010066,0.8736805689816304,0.0,0.0,0.8721189838919251,0.875224356119356,Cacna2d2
ENSMUSG00000049265,0.8727104028661502,0.0,0.0,0.8711376492409387,0.8742652510390547,Kcnk3
ENSMUSG00000034009,0.871969249129845,0.0,0.0,0.87038797182025,0.8735325391486233,Rxfp1
ENSMUSG00000035458,0.8717580613591868,0.0,0.0,0.8701743566137885,0.8733237555396188,Tnni3
ENSMUSG00000068697,0.8717316394415757,0.0,0.0,0.870147631039103,0.8732976343686429,Myoz1
ENSMUSG00000059741,0.8711910012282287,0.0,0.0,0.8696007815218245,0.8727631479755924,Myl3
ENSMUSG00000060843,0.8709022260158524,0.0,0.0,0.8693086902167002,0.8724776571374024,Ctnna3
ENSMUSG00000030785,0.8705076935303163,0.0,0.0,0.8689096289948646,0.8720876101140339,Cox6a2
ENSMUSG00000054966,0.8697206933917349,0.0,0.0,0.8681136012907064,0.8713095514282309,Lmntd1
ENSMUSG00000038242,0.8692578637963047,0.0,0.0,0.8676454665036741,0.8708519765119584,Aox4
ENSMUSG00000038403,0.8690838252580058,0.0,0.0,0.8674694337855196,0.8706799131841231,Hfe2
ENSMUSG00000021702,0.8687550584248018,0.0,0.0,0.867136900957626,0.8703548765486463,Thbs4
ENSMUSG00000031097,0.8672252150237759,0.0,0.0,0.8655895523113674,0.8688423724572,Tnni2
ENSMUSG00000027971,0.8666205007596715,0.0,0.0,0.8649779272129939,0.8682445037257175,Ndst4
ENSMUSG00000026163,0.8657376720801461,0.0,0.0,0.8640850180973402,0.8673716604416056,Sphkap
ENSMUSG00000049134,0.8656819919431966,0.0,0.0,0.864028702534471,0.8673166097480293,Nrap
ENSMUSG00000021356,0.8656036078258286,0.0,0.0,0.8639494239617681,0.8672391116663718,Irf4
ENSMUSG00000035296,0.865592827326679,0.0,0.0,0.8639385204508077,0.8672284530212613,Sgcg
ENSMUSG00000041707,0.8655838621387696,0.0,0.0,0.8639294529660334,0.8672195891674399,1810011H11Rik
ENSMUSG00000007877,0.8653109569744445,0.0,0.0,0.8636534343431584,0.866949768171411,Tcap
ENSMUSG00000044951,0.8652546794586883,0.0,0.0,0.8635965149048589,0.8668941265422077,Mylk4
ENSMUSG00000059852,0.863865547376866,0.0,0.0,0.8621915512570055,0.8655206774847748,Kcng2
ENSMUSG00000039296,0.8636481543468735,0.0,0.0,0.8619716829872895,0.8653057365263356,Spdye4a
ENSMUSG00000047819,0.8631716119253234,0.0,0.0,0.8614897168543623,0.8648345671034727,Tigd4
ENSMUSG00000050503,0.8630433946846962,0.0,0.0,0.8613600408417148,0.8647077950075286,Fbxl22
ENSMUSG00000038763,0.8617308912912918,0.0,0.0,0.8600326172590361,0.8634100727275674,Alpk3
ENSMUSG00000032648,0.8612573943118463,0.0,0.0,0.8595537433344502,0.8629419027086842,Pygm
ENSMUSG00000040653,0.8609350692929406,0.0,0.0,0.8592277597630545,0.8626232022731665,Ppp1r14c
ENSMUSG00000020216,0.8591627994408669,0.0,0.0,0.857435398516975,0.8608708378643906,Jsrp1
ENSMUSG00000027568,0.8583022569683553,0.0,0.0,0.8565651155933708,0.8600199460556517,Ntsr1
ENSMUSG00000028834,0.8582722519136999,0.0,0.0,0.8565347710907953,0.8599902773241717,Trim63
ENSMUSG00000032532,0.8566244708745419,0.0,0.0,0.854868367109031,0.858360948239009,Cck
ENSMUSG00000047419,0.8564140396351718,0.0,0.0,0.8546555602201611,0.8581528708994386,Cmya5
ENSMUSG00000028631,0.8561162821075972,0.0,0.0,0.8543544421882714,0.8578584431340909,Kcnq4
ENSMUSG00000059430,0.8558112465839464,0.0,0.0,0.8540459652472362,0.8575568175749647,Actg2
ENSMUSG00000046794,0.8556636521223062,0.0,0.0,0.8538967060673742,0.8574108726275323,Ppp1r3b
ENSMUSG00000004558,0.8556592230484896,0.0,0.0,0.8538922270425174,0.8574064930486566,Ndrg2
ENSMUSG00000022044,0.8546499092990749,0.0,0.0,0.852871537091066,0.8564084517896434,Stmn4
ENSMUSG00000110198,0.8544509417443859,0.0,0.0,0.8526703285322117,0.8562117048473588,Gm45335
ENSMUSG00000051860,0.8540704663942611,0.0,0.0,0.8522855692966564,0.8558354744371947,Samd7
ENSMUSG00000038244,0.85404015620094,0.0,0.0,0.8522549179148933,0.8558055023325094,Mical2
ENSMUSG00000100962,0.8532384600363719,0.0,0.0,0.8514442018609226,0.8550127442153865,Gm29133
ENSMUSG00000110523,0.8529455052061999,0.0,0.0,0.8511479531331372,0.8547230534469074,RP24-94F12.2
ENSMUSG00000062444,0.8529234894134871,0.0,0.0,0.8511256898476108,0.8547012829063417,Ap3b2
ENSMUSG00000033342,0.852584020270819,0.0,0.0,0.8507824053460491,0.8543655945999815,Plppr5
ENSMUSG00000026255,0.8501628240287019,0.0,0.0,0.8483340414036006,0.8519713213030302,Efhd1
ENSMUSG00000109697,0.8497495102422008,0.0,0.0,0.8479160977308565,0.8515625958788766,Gm45357
ENSMUSG00000039891,0.847430787932508,0.0,0.0,0.8455714436581588,0.8492695737688726,Txlnb
ENSMUSG00000026459,0.8473374018685426,0.0,0.0,0.845477014700339,0.8491772213219307,Myog
ENSMUSG00000005583,0.847012907518764,0.0,0.0,0.8451488974470817,0.8488563176705177,Mef2c
ENSMUSG00000034353,0.8459376870873002,0.0,0.0,0.8440616824698637,0.8477929854013979,Ramp1
ENSMUSG00000036242,0.8457571489263788,0.0,0.0,0.8438791318404235,0.8476144418959042,3632451O06Rik
ENSMUSG00000024064,0.8455591942900219,0.0,0.0,0.8436789710929212,0.8474186738555395,Galnt14
ENSMUSG00000039405,0.8454730914029236,0.0,0.0,0.8435919087928565,0.8473335218983837,Prss23
ENSMUSG00000062209,0.8450642996110537,0.0,0.0,0.8431785633330389,0.8469292435436611,Erbb4
ENSMUSG00000035189,0.8445385309371538,0.0,0.0,0.8426469412241355,0.8464092766690265,Ano4
ENSMUSG00000070495,0.8423994163680084,0.0,0.0,0.8404840497011176,0.8442937302136624,Ctcfl
ENSMUSG00000073154,0.8422155024694014,0.0,0.0,0.8402980943893077,0.8441118398658923,9330158H04Rik
ENSMUSG00000050711,0.8417927314892698,0.0,0.0,0.8398706324334113,0.8436937188562933,Scg2
ENSMUSG00000026564,0.8404285786976555,0.0,0.0,0.8384913595541081,0.8423445543706696,Dusp27
ENSMUSG00000021622,0.8398031527455672,0.0,0.0,0.8378590097631669,0.8417259921093214,Ckmt2
ENSMUSG00000028396,0.8395148484919777,0.0,0.0,0.8375675155662099,0.8414408501295981,2310002L09Rik
ENSMUSG00000109311,0.838506851488827,0.0,0.0,0.8365483742913988,0.8404439009405159,AI314278
ENSMUSG00000031962,0.838339892074188,0.0,0.0,0.8363795703054892,0.8402787701628989,Cdh15
ENSMUSG00000041324,0.8374985959090114,0.0,0.0,0.8355289851388665,0.8394466828912366,Inhba
ENSMUSG00000041616,0.8371662037449665,0.0,0.0,0.8351929255357358,0.8391179266003937,Nppa
ENSMUSG00000021604,0.8369400253719705,0.0,0.0,0.8349642524729056,0.8388942214653359,Irx4
ENSMUSG00000021423,0.8355814613296869,0.0,0.0,0.8335907181733218,0.8375504992923687,Ly86
ENSMUSG00000040086,0.8351133749506937,0.0,0.0,0.8331174795698272,0.8370875210869929,Tnni3k
ENSMUSG00000032661,0.8341312913098096,0.0,0.0,0.8321245956365507,0.8361161456231796,Oas3
ENSMUSG00000111765,0.83104672229593,0.0,0.0,0.8290061882653079,0.8330651283465483,RP24-279F18.1
ENSMUSG00000046709,0.8303939170824006,0.0,0.0,0.8283462379132736,0.8324194081365094,Mapk10
ENSMUSG00000030790,0.8301765873827822,0.0,0.0,0.8281265307393371,0.8322044359318193,Adm
ENSMUSG00000074652,0.8295713331183966,0.0,0.0,0.827514658626711,0.8316057439806057,Myh7b
ENSMUSG00000061603,0.8279215868070099,0.0,0.0,0.8258468988002247,0.829973860608505,Akap6
ENSMUSG00000018263,0.8277565893471798,0.0,0.0,0.8256801017361557,0.8298106477572995,Tbx5
ENSMUSG00000013936,0.8270162661543515,0.0,0.0,0.8249317084106158,0.8290783275569381,Myl2
ENSMUSG00000049588,0.8269542513171605,0.0,0.0,0.8248690178923717,0.8290169827872751,Ccdc69
ENSMUSG00000036570,0.8265894021401313,0.0,0.0,0.8245001945490025,0.8286560747840306,Fxyd1
ENSMUSG00000028927,0.8254405363139203,0.0,0.0,0.8233388261500444,0.8275196080120735,Padi2
ENSMUSG00000053469,0.8247134608496238,0.0,0.0,0.8226038473555306,0.826800370655663,Tg
ENSMUSG00000027530,0.8232224618663743,0.0,0.0,0.821096663222258,0.8253254237763699,Fabp12
ENSMUSG00000097222,0.8228649752073338,0.0,0.0,0.8207353003659075,0.8249717815556231,1010001N08Rik
ENSMUSG00000035864,0.822828561995088,0.0,0.0,0.820698492423939,0.8249357598412083,Syt1
ENSMUSG00000085022,0.8222073417905342,0.0,0.0,0.8200705407369333,0.8243212160688537,Gm5860
ENSMUSG00000028949,0.821968091498536,0.0,0.0,0.8198286993242843,0.8240845357397378,Smarcd3
ENSMUSG00000070385,0.8217881787873282,0.0,0.0,0.8196468386311191,0.8239065551161624,Ampd1
ENSMUSG00000069516,0.821166909052112,0.0,0.0,0.8190188454954742,0.8232919540011217,Lyz2
ENSMUSG00000024673,0.8202911716321818,0.0,0.0,0.8181336395580658,0.8224256081587624,Ms4a1
ENSMUSG00000049796,0.8189960425787453,0.0,0.0,0.8168245262473965,0.8211443501714617,Crh
ENSMUSG00000014453,0.818668284807652,0.0,0.0,0.8164932330322131,0.8208200993117666,Blk
ENSMUSG00000089945,0.8183633990155337,0.0,0.0,0.8161850597964005,0.8205184744625271,Pakap
ENSMUSG00000006542,0.8167217926913732,0.0,0.0,0.8145257740857812,0.8188944055104963,Prkag3
ENSMUSG00000027983,0.8164444084776994,0.0,0.0,0.8142454061131955,0.8186199811717194,Cyp2u1
ENSMUSG00000071424,0.8158235937825445,0.0,0.0,0.8136179171727277,0.818005787384509,Grid2
ENSMUSG00000032911,0.8142830402232077,0.0,0.0,0.8120608236495332,0.816481642133352,Cspg4
ENSMUSG00000022358,0.8136479448716264,0.0,0.0,0.8114189188855236,0.8158533022095953,Fbxo32
ENSMUSG00000026090,0.8136164921253157,0.0,0.0,0.811387129046575,0.8158221838867707,2010300C02Rik
ENSMUSG00000102098,0.812552077899364,0.0,0.0,0.8103113148100158,0.8147690795877568,2310016D03Rik
ENSMUSG00000074001,0.8122858188570303,0.0,0.0,0.8100422064614667,0.8145056473919239,Klhl40
ENSMUSG00000020431,0.8119460534380923,0.0,0.0,0.8096988064982573,0.814169487900255,Adcy1
ENSMUSG00000024803,0.8119261673571289,0.0,0.0,0.8096787077392522,0.8141498128239124,Ankrd1
ENSMUSG00000022803,0.8116034408500363,0.0,0.0,0.8093525304675186,0.8138305099470903,Popdc2
ENSMUSG00000024617,0.8108437906173056,0.0,0.0,0.8085847631283277,0.8130789131228254,Camk2a
ENSMUSG00000055409,0.8105969699483,0.0,0.0,0.808335306757123,0.8128347075116987,Nell1
ENSMUSG00000025215,0.8097794834439003,0.0,0.0,0.8075090964307173,0.8120258766360083,Tlx1
ENSMUSG00000036469,0.8093031019170627,0.0,0.0,0.8070276352981848,0.8115545351048505,March1
ENSMUSG00000015968,0.8075878940992368,0.0,0.0,0.8052941634562254,0.8098574494807593,Cacna1d
ENSMUSG00000052562,0.8069976355763488,0.0,0.0,0.8046976287615739,0.8092734186051093,Slc22a30
ENSMUSG00000021314,0.8060071179938616,0.0,0.0,0.8036965895206402,0.8082933415778935,Amph
ENSMUSG00000032556,0.8053424817829734,0.0,0.0,0.8030249006203619,0.8076357038652352,Bfsp2
ENSMUSG00000063193,0.8050884097266559,0.0,0.0,0.8027681340714771,0.8073843056342497,Cd300lb
ENSMUSG00000068196,0.8048414300890245,0.0,0.0,0.8025185359827698,0.8071399243831106,Col8a1
ENSMUSG00000028464,0.8039164534624665,0.0,0.0,0.8015837600800366,0.8062246721130057,Tpm2
ENSMUSG00000067279,0.8034720312420607,0.0,0.0,0.8011346336712036,0.8057849182108119,Ppp1r3c
ENSMUSG00000040723,0.8032067931329029,0.0,0.0,0.8008665892835213,0.8055224650113295,Rcsd1
ENSMUSG00000055865,0.8031503015236336,0.0,0.0,0.8008095001015174,0.8054665664273306,Fam19a3
ENSMUSG00000045761,0.8023784620984036,0.0,0.0,0.800029500358329,0.8047028253210436,Fam179a
ENSMUSG00000051331,0.8014736506678941,0.0,0.0,0.7991151328657096,0.8038074975867718,Cacna1c
ENSMUSG00000001270,0.8014364664344561,0.0,0.0,0.79907755614869,0.8037707028702108,Ckb
ENSMUSG00000024526,0.8006106800115038,0.0,0.0,0.7982430582103993,0.8029535622255302,Cidea
ENSMUSG00000029651,0.8004904126806026,0.0,0.0,0.7981215228948015,0.8028345533289237,Mtus2
ENSMUSG00000038193,0.8002547204041381,0.0,0.0,0.7978833462615644,0.8026013267103015,Hand2
ENSMUSG00000071317,0.7994521130802118,0.0,0.0,0.7970722844644865,0.8018071103558686,Bves
ENSMUSG00000086096,0.7978921096185206,0.0,0.0,0.795495872861592,0.8002633923658441,Gm12688
ENSMUSG00000031636,0.7978037859585088,0.0,0.0,0.7954066211820887,0.8001759898100813,Pdlim3
ENSMUSG00000030672,0.797028541899774,0.0,0.0,0.7946232360707198,0.7994088262446375,Mylpf
ENSMUSG00000033910,0.7946432363352933,0.0,0.0,0.7922129319879107,0.7970483344172758,Gucy1a3
ENSMUSG00000108986,0.7938347515467736,0.0,0.0,0.7913959913098036,0.7962482434180508,Gm45009
ENSMUSG00000038729,0.7923565458463089,0.0,0.0,0.7899023476755705,0.7947853628019956,Akap2
ENSMUSG00000103114,0.7921903889571847,0.0,0.0,0.7897344573146088,0.794620926755871,Gm32200
ENSMUSG00000056328,0.7908130910156196,0.0,0.0,0.788342804544133,0.7932578793956123,Myh1
ENSMUSG00000022483,0.7898561747089254,0.0,0.0,0.787375929700699,0.7923108496529049,Col2a1
ENSMUSG00000079471,0.7898042006050464,0.0,0.0,0.7873234150566489,0.7922594121907559,Gm7325
ENSMUSG00000100618,0.7897716272372003,0.0,0.0,0.7872905029381783,0.7922271751308532,Gm29595
ENSMUSG00000021730,0.7896116899668774,0.0,0.0,0.7871289025862773,0.7920688889546702,Hcn1
ENSMUSG00000075217,0.7866064732473208,0.0,0.0,0.784092499985982,0.7890946348092832,4833423E24Rik
ENSMUSG00000085162,0.7856271692538163,0.0,0.0,0.7831030595086641,0.7881253953243607,Gm12295
ENSMUSG00000038670,0.7848314651895409,0.0,0.0,0.7822991287582953,0.7873378597514019,Mybpc2
ENSMUSG00000042045,0.7846491711753407,0.0,0.0,0.7821149512165285,0.7871574359686145,Sln
ENSMUSG00000026347,0.7830958751687905,0.0,0.0,0.7805456239548579,0.7856200584688291,Tmem163
ENSMUSG00000067001,0.7825084598138815,0.0,0.0,0.7799521543816752,0.7850386549481311,Serpinb7
ENSMUSG00000000204,0.7819552079230736,0.0,0.0,0.7793932045837033,0.7844910611729505,Slfn4
ENSMUSG00000048015,0.7813352195904485,0.0,0.0,0.7787668358751001,0.7838774087717467,Neurod4
ENSMUSG00000022012,0.7794333874844676,0.0,0.0,0.7768454637310496,0.7819949813359582,Enox1
ENSMUSG00000035699,0.7787733030549159,0.0,0.0,0.7761786086456284,0.7813416209195666,Slc51a
ENSMUSG00000070866,0.7776300968005273,0.0,0.0,0.7750236899629006,0.780210046727049,Zfp804a
ENSMUSG00000097910,0.7771326241713202,0.0,0.0,0.7745211260414445,0.7797176305821024,5033428I22Rik
ENSMUSG00000090326,0.777078561712892,0.0,0.0,0.7744665104893316,0.7796641174406117,Dthd1
ENSMUSG00000063522,0.7760314960498469,0.0,0.0,0.7734087403516632,0.7786276833365142,2010109I03Rik
ENSMUSG00000082361,0.7759125821457991,0.0,0.0,0.7732886116777163,0.7785099759492199,Btc
ENSMUSG00000032060,0.7756436960361475,0.0,0.0,0.7730169794454634,0.7782438173211863,Cryab
ENSMUSG00000056602,0.7753787587670731,0.0,0.0,0.7727493373251773,0.7779815665644263,Fry
ENSMUSG00000002500,0.7747128997381402,0.0,0.0,0.7720766844016619,0.7773224554635315,Rpl3l
ENSMUSG00000030077,0.7743936313938454,0.0,0.0,0.7717541605927077,0.777006420606628,Chl1
ENSMUSG00000060586,0.7741258942818949,0.0,0.0,0.7714836945083879,0.7767413940684272,H2-Eb1
ENSMUSG00000025791,0.7740796067759567,0.0,0.0,0.7714369353031674,0.7766955750838472,Pgm2
