,Spinal cord_corr,Spinal cord_pval,Spinal cord_qval,Spinal cord_ci_low,Spinal cord_ci_high,gene_annotation
ENSMUSG00000000278,0.3620644210987902,0.0,0.0,0.35635080705876876,0.3677509581636164,Scpep1
ENSMUSG00000032172,0.3620619624611682,0.0,0.0,0.3563483368065273,0.3677485112690057,Olfm2
ENSMUSG00000024827,0.361506348067489,0.0,0.0,0.35579009973552994,0.3671955485961988,Gldc
ENSMUSG00000024754,0.3614961859944119,0.0,0.0,0.35577988973220825,0.3671854349851039,Tmem2
ENSMUSG00000024227,0.3614479566849015,0.0,0.0,0.35573143296384024,0.3671374356583461,Pdzph1
ENSMUSG00000021552,0.3614082225698654,0.0,0.0,0.35569151147803646,0.3670978909937357,Gkap1
ENSMUSG00000041703,0.36140070377743794,0.0,0.0,0.3556839572322299,0.3670904080482493,Zic5
ENSMUSG00000059291,0.36133168436588964,0.0,0.0,0.3556146124081927,0.3670217176624187,Rpl11
ENSMUSG00000024446,0.36131473409434234,0.0,0.0,0.3555975822291894,0.3670048481858254,Rpp21
ENSMUSG00000003410,0.3612259253814266,0.0,0.0,0.35550835491374483,0.36691646272624373,Elavl3
ENSMUSG00000037251,0.36109064610982344,0.0,0.0,0.35537243819951675,0.3667818279845048,Pomk
ENSMUSG00000048897,0.3610570392579256,0.0,0.0,0.3553386730279661,0.3667483812134417,Zfp710
ENSMUSG00000036555,0.36094050078169254,0.0,0.0,0.35522158566229156,0.36663239773553125,Iqce
ENSMUSG00000030084,0.3609168800884519,0.0,0.0,0.3551978537388323,0.36660888951100123,Plxna1
ENSMUSG00000054000,0.36087385107299735,0.0,0.0,0.35515462211800897,0.36656606535730146,Tusc1
ENSMUSG00000021189,0.3608598298411638,0.0,0.0,0.35514053487143116,0.366552110875542,Atxn3
ENSMUSG00000000409,0.3608399979969723,0.0,0.0,0.3551206096594137,0.36653237343930073,Lck
ENSMUSG00000005057,0.3605813311149773,0.0,0.0,0.3548607254561368,0.36627493745164613,Sh2b2
ENSMUSG00000045867,0.3603734735157826,0.0,0.0,0.3546518902916428,0.366068068333716,Cradd
ENSMUSG00000011034,0.3603663889181848,0.0,0.0,0.35464477238486736,0.3660610174174962,Slc5a1
ENSMUSG00000020063,0.36035222924708377,0.0,0.0,0.35463054614217726,0.3660469250619126,Sirt1
ENSMUSG00000097206,0.36033809325249583,0.0,0.0,0.3546163436899577,0.366032856267678,Gm26699
ENSMUSG00000071176,0.36032330825304243,0.0,0.0,0.35460148918452733,0.36601814155106255,Arhgef10
ENSMUSG00000037725,0.3603207256349709,0.0,0.0,0.3545988944255685,0.3660155712095831,Ckap2
ENSMUSG00000036622,0.36026377938188964,0.0,0.0,0.3545416804905542,0.36595889563101824,Atp13a2
ENSMUSG00000045658,0.3602203345972308,0.0,0.0,0.35449803151786763,0.3659156573178603,Pid1
ENSMUSG00000042675,0.3599767822224311,0.0,0.0,0.35425333492247996,0.365673261971347,Ypel3
ENSMUSG00000034757,0.35976280814573963,0.0,0.0,0.35403835623220486,0.36546030376960165,Tmub2
ENSMUSG00000021198,0.35953133521063985,0.0,0.0,0.35380579720712485,0.36522992911637947,Unc79
ENSMUSG00000059602,0.35941720281687434,0.0,0.0,0.353691129555401,0.365116337995695,Syn3
ENSMUSG00000064115,0.3592542908068904,0.0,0.0,0.3535274538190445,0.364954198302228,Cadm2
ENSMUSG00000031129,0.3592165021830583,0.0,0.0,0.3534894880934375,0.36491658877342065,Slc9a9
ENSMUSG00000068923,0.35916352318120714,0.0,0.0,0.35343626082970675,0.36486386082839734,Syt11
ENSMUSG00000026587,0.3590936183707437,0.0,0.0,0.3533660284990463,0.36479428722680973,Astn1
ENSMUSG00000037260,0.358816730631658,0.0,0.0,0.3530878441112471,0.3645187107559205,Hgsnat
ENSMUSG00000027273,0.3585625219699644,0.0,0.0,0.35283244589750856,0.3642657050808234,Snap25
ENSMUSG00000027379,0.3585463907340741,0.0,0.0,0.3528162392054125,0.3642496501540546,Bub1
ENSMUSG00000095930,0.3584861810446003,0.0,0.0,0.3527557479067104,0.3641897252577347,Nim1k
ENSMUSG00000033557,0.35838368531821657,0.0,0.0,0.352652772903496,0.3640877142297628,Fam20b
ENSMUSG00000028329,0.3582996566631483,0.0,0.0,0.3525683514283917,0.36400408284093355,Xpa
ENSMUSG00000022240,0.35806020313870146,0.0,0.0,0.35232777901011186,0.3637657608876743,Ctnnd2
ENSMUSG00000053465,0.35784869139883074,0.0,0.0,0.35211527957003375,0.36355524805486605,Hs6st3
ENSMUSG00000026280,0.3578008264758373,0.0,0.0,0.35206719121335683,0.36350760910280483,Atg4b
ENSMUSG00000030168,0.35774111481323295,0.0,0.0,0.3520072008588683,0.36344817929790507,Adipor2
ENSMUSG00000036748,0.35768927908969234,0.0,0.0,0.35195512324096406,0.3633965882175124,Cuedc2
ENSMUSG00000025085,0.3576734357387181,0.0,0.0,0.3519392059631714,0.363380819633609,Ablim1
ENSMUSG00000056004,0.3576622878548302,0.0,0.0,0.35192800606401864,0.36336972435624176,9330182L06Rik
ENSMUSG00000023262,0.3576399891079059,0.0,0.0,0.3519056032775913,0.3633475308315594,Acy1
ENSMUSG00000027239,0.3576234150185528,0.0,0.0,0.3518889518625877,0.36333103494701596,Mdk
ENSMUSG00000022528,0.3576186473752679,0.0,0.0,0.3518841619767547,0.3633262897991842,Hes1
ENSMUSG00000090963,0.35748554474323246,0.0,0.0,0.3517504385005128,0.36319381507363235,Gm17655
ENSMUSG00000034799,0.3574502269279169,0.0,0.0,0.35171495598799724,0.3631586638299898,Unc13a
ENSMUSG00000070643,0.3573532959802782,0.0,0.0,0.3516175731079641,0.36306218996048345,Sox13
ENSMUSG00000020650,0.35720643062327545,0.0,0.0,0.3514700232401128,0.36291601691422043,Bcap29
ENSMUSG00000026281,0.3571999950391672,0.0,0.0,0.35146355766751686,0.3629096116604792,Dtymk
ENSMUSG00000027566,0.3566322238833977,0.0,0.0,0.35089314296955193,0.36234451423881725,Psma7
ENSMUSG00000034098,0.3564859855633892,0.0,0.0,0.3507462244537722,0.3621989639005964,Fstl5
ENSMUSG00000057411,0.35638912853400745,0.0,0.0,0.35064891707050366,0.3621025623841281,Fam173a
ENSMUSG00000029591,0.3560881248898704,0.0,0.0,0.3503465146478019,0.3618029735623363,Ung
ENSMUSG00000034341,0.355956996049894,0.0,0.0,0.35021477682005653,0.36167246070463144,Wbp2
ENSMUSG00000033847,0.3559398804943305,0.0,0.0,0.35019758179329397,0.36165542553345575,Pla2g4c
ENSMUSG00000024824,0.35590508778348606,0.0,0.0,0.3501626275443538,0.3616207962172142,Rad9a
ENSMUSG00000047712,0.35584384894239607,0.0,0.0,0.3501011044180241,0.3615598449295528,Ust
ENSMUSG00000021990,0.35580670303063633,0.0,0.0,0.3500637860902645,0.3615228734165282,Spata13
ENSMUSG00000020019,0.3557594459117677,0.0,0.0,0.350016309649692,0.3614758381421708,Ntn4
ENSMUSG00000005625,0.3557355953511177,0.0,0.0,0.34999234840907895,0.36145209953489466,Psmd4
ENSMUSG00000034771,0.35549894812948135,0.0,0.0,0.3497546034189839,0.3612165627222652,Tle2
ENSMUSG00000038679,0.3550110191300468,0.0,0.0,0.34926441333070657,0.3607309209069201,Trps1
ENSMUSG00000021068,0.3547618292543869,0.0,0.0,0.34901406990932105,0.3604828979209114,Nin
ENSMUSG00000068290,0.35472104193464526,0.0,0.0,0.34897309385570985,0.36044230152025236,Ddrgk1
ENSMUSG00000029433,0.3546067061804756,0.0,0.0,0.34885822915649517,0.36032850083838097,Diablo
ENSMUSG00000047604,0.35446905612841784,0.0,0.0,0.34871994253089683,0.3601914947397059,Frat2
ENSMUSG00000028519,0.3544614651234868,0.0,0.0,0.34871231642804673,0.360183939239772,Dab1
ENSMUSG00000072949,0.3542212171591606,0.0,0.0,0.34847095804184786,0.35994481458639194,Acot1
ENSMUSG00000047534,0.3540661927148915,0.0,0.0,0.3483152174820937,0.35979051458012573,Mis18bp1
ENSMUSG00000029167,0.35370181906251713,0.0,0.0,0.34794916190263653,0.35942784243360354,Ppargc1a
ENSMUSG00000046179,0.3536515361643322,0.0,0.0,0.3478986470393154,0.35937779420429394,E2f8
ENSMUSG00000097023,0.35331715829287486,0.0,0.0,0.34756272746501576,0.3590449760271023,Mir9-3hg
ENSMUSG00000067889,0.3531464287445169,0.0,0.0,0.34739121131031475,0.35887504227917216,Sptbn2
ENSMUSG00000024737,0.3528591052560681,0.0,0.0,0.3471025648988138,0.358589057198647,Slc15a3
ENSMUSG00000092060,0.3527305060100557,0.0,0.0,0.3469733738968203,0.35846105664415423,Bend4
ENSMUSG00000022555,0.35249739761094206,0.0,0.0,0.3467391933944872,0.3582290329278029,Dgat1
ENSMUSG00000008489,0.3524284561431874,0.0,0.0,0.3466699349913251,0.3581604121177326,Elavl2
ENSMUSG00000039660,0.35241724334278723,0.0,0.0,0.3466586706497509,0.35814925146398785,Spout1
ENSMUSG00000033752,0.3522928649507672,0.0,0.0,0.3465337206468016,0.3580254514007574,Mnd1
ENSMUSG00000024669,0.3521723971119117,0.0,0.0,0.3464126993637415,0.3579055435154348,Cd5
ENSMUSG00000028756,0.35213265197027094,0.0,0.0,0.34637277167004793,0.35786598307400486,Pink1
ENSMUSG00000001864,0.3516701169442042,0.0,0.0,0.34590811372472036,0.3574055959875511,Aif1l
ENSMUSG00000025575,0.3516289903924565,0.0,0.0,0.3458667985492817,0.357364660286074,Cant1
ENSMUSG00000053644,0.3514267279860327,0.0,0.0,0.3456636088074281,0.3571633361699773,Aldh7a1
ENSMUSG00000038034,0.35124716932420996,0.0,0.0,0.34548322735546644,0.35698461002973586,Igsf8
ENSMUSG00000033031,0.35120299380926934,0.0,0.0,0.34543884948072073,0.35694063926965297,C330027C09Rik
ENSMUSG00000018541,0.3509777721054041,0.0,0.0,0.34521259647895136,0.35671646107998056,Cwc25
ENSMUSG00000055809,0.3503491786224392,0.0,0.0,0.3445811281899129,0.3560907765473526,Dnaaf3
ENSMUSG00000037720,0.3498822642589038,0.0,0.0,0.3441120818213184,0.35562601959724766,Tmem33
ENSMUSG00000100252,0.3496655870871689,0.0,0.0,0.343894416245581,0.3554103426339566,Mir124-2hg
ENSMUSG00000017670,0.3495795085965981,0.0,0.0,0.34380794526776,0.3553246613224932,Elmo2
ENSMUSG00000108616,0.34947910274624505,0.0,0.0,0.3437070817261743,0.3552247186378576,Gm35040
ENSMUSG00000025204,0.34927980425580124,0.0,0.0,0.34350687514562384,0.3550263391093736,Ndufb8
ENSMUSG00000022257,0.34924420568668707,0.0,0.0,0.3434711144292658,0.354990904630181,Laptm4b
ENSMUSG00000044352,0.3491717327254509,0.0,0.0,0.3433983114140521,0.3549187656786078,Sowaha
ENSMUSG00000002949,0.34904346989926904,0.0,0.0,0.34326946462758245,0.3547910938158171,Timm44
ENSMUSG00000030145,0.3488938318725801,0.0,0.0,0.3431191455973758,0.35464214496657465,Zfp248
ENSMUSG00000037112,0.348697999121649,0.0,0.0,0.34292242205732726,0.3544472137081559,Sik2
ENSMUSG00000029710,0.34848346390250023,0.0,0.0,0.3427069115581846,0.35423366550252045,Ephb4
ENSMUSG00000101447,0.3484283286350499,0.0,0.0,0.3426515257432705,0.3541787837993708,Gm28826
ENSMUSG00000026489,0.3483611467393112,0.0,0.0,0.34258403861166636,0.35411191081622917,Coq8a
ENSMUSG00000026830,0.3482941827371823,0.0,0.0,0.3425167704229866,0.35404525466626596,Ermn
ENSMUSG00000021461,0.3482871608120298,0.0,0.0,0.3425097166039009,0.35403826501947416,Fancc
ENSMUSG00000002055,0.34781596484424887,0.0,0.0,0.3420363819289052,0.3535692335756022,Spag5
ENSMUSG00000074657,0.3478159550815089,0.0,0.0,0.3420363721218836,0.3535692238576792,Kif5a
ENSMUSG00000004360,0.34773527849352287,0.0,0.0,0.34195532964572417,0.35348891758211404,9330159F19Rik
ENSMUSG00000029228,0.34758815297909623,0.0,0.0,0.3418075371022594,0.3533424671679946,Lnx1
ENSMUSG00000029735,0.34754688367861086,0.0,0.0,0.34176608074878895,0.3533013871852156,Tpk1
ENSMUSG00000040721,0.34740121430532406,0.0,0.0,0.34161975130934563,0.35315638587437725,Zfhx2
ENSMUSG00000038280,0.3472190386897463,0.0,0.0,0.3414367506027198,0.3529750453554496,Ostm1
ENSMUSG00000070509,0.3471954248031834,0.0,0.0,0.34141302979866794,0.352951539683753,Rgma
ENSMUSG00000053134,0.3471371138598262,0.0,0.0,0.3413544548701948,0.3528934959296185,Supt7l
ENSMUSG00000097997,0.346858025966681,0.0,0.0,0.3410741041131605,0.352615686244299,Gm27017
ENSMUSG00000050856,0.3468102674668505,0.0,0.0,0.34102612961072637,0.3525681463741787,Atp5k
ENSMUSG00000040596,0.3466111371140127,0.0,0.0,0.3408260989539146,0.35236992728350824,Pogk
ENSMUSG00000021190,0.34660531118423576,0.0,0.0,0.3408202466919525,0.35236412800662564,Lgmn
ENSMUSG00000029390,0.3465863977269968,0.0,0.0,0.3408012477522803,0.352345301073021,Tmed2
ENSMUSG00000030443,0.3460865538677435,0.0,0.0,0.3402991464803196,0.35184774216647763,Zfp583
ENSMUSG00000025364,0.34600629382693626,0.0,0.0,0.340218524273752,0.35176784871769723,Pa2g4
ENSMUSG00000038886,0.34565417002967685,0.0,0.0,0.33986481255708856,0.3514173322727397,Man2a2
ENSMUSG00000096914,0.3456090435678025,0.0,0.0,0.3398194827136342,0.3513724116844706,Galntl6
ENSMUSG00000090125,0.34541511065573305,0.0,0.0,0.33962467606666763,0.351179363221021,Pou3f1
ENSMUSG00000055723,0.34538465476445185,0.0,0.0,0.33959408300618915,0.3511490461820665,Rras2
ENSMUSG00000021947,0.34537137339881263,0.0,0.0,0.33958074182691966,0.35113582536409726,Cryl1
ENSMUSG00000035824,0.34523200997612175,0.0,0.0,0.33944075091105896,0.35099709713886573,Tk2
ENSMUSG00000074476,0.34498494834750454,0.0,0.0,0.3391925775014021,0.35075116095785935,Spc24
ENSMUSG00000002944,0.3448386343707962,0.0,0.0,0.33904560548972945,0.3506055131148118,Cd36
ENSMUSG00000036009,0.3448114952444194,0.0,0.0,0.33901834433847416,0.3505784975159237,Mettl25
ENSMUSG00000031833,0.34476384756606215,0.0,0.0,0.33897048244675654,0.35053106668934997,Mast3
ENSMUSG00000038119,0.3447129280643158,0.0,0.0,0.33891933405540736,0.3504803788972489,Cdon
ENSMUSG00000036934,0.34459410529106266,0.0,0.0,0.3387999772919607,0.35036209669667057,4921524J17Rik
ENSMUSG00000109125,0.34454925974453127,0.0,0.0,0.33875493025777265,0.35031745512277884,Gm45159
ENSMUSG00000079414,0.34435277645440343,0.0,0.0,0.3385575644962094,0.3501218651958432,Gm11110
ENSMUSG00000053414,0.34421120233999153,0.0,0.0,0.3384153548417158,0.3499809344737173,Hunk
ENSMUSG00000021606,0.3437512080723617,0.0,0.0,0.33795329744225333,0.34952302887542497,Ndufs6
ENSMUSG00000025427,0.3434616285601696,0.0,0.0,0.3376624205632619,0.3492347628258883,Rnf165
ENSMUSG00000014773,0.3432211686278607,0.0,0.0,0.33742088417018595,0.3489953927312651,Dll1
ENSMUSG00000020359,0.3432055568891953,0.0,0.0,0.3374052025692553,0.348979851723709,Phykpl
ENSMUSG00000062929,0.34308584034862527,0.0,0.0,0.33728495040619544,0.3488606774696788,Cfl2
ENSMUSG00000051403,0.3430035297036077,0.0,0.0,0.33720227160582533,0.34877873956332867,Ppp1r37
ENSMUSG00000031016,0.3426555011390106,0.0,0.0,0.33685268738382196,0.3484322860487206,Wee1
ENSMUSG00000035891,0.3425021986148256,0.0,0.0,0.3366987001182554,0.3482796768149245,Cerk
ENSMUSG00000083282,0.3424867195204062,0.0,0.0,0.33668315190213377,0.34826426770563945,Ctsf
ENSMUSG00000036845,0.3424781868201647,0.0,0.0,0.33667458110057924,0.34825577358268756,Lin37
ENSMUSG00000002221,0.34237205849106433,0.0,0.0,0.33656797895394813,0.34815012499231357,Paxip1
ENSMUSG00000003518,0.3421891643910492,0.0,0.0,0.33638426865921306,0.3479680572958628,Dusp3
ENSMUSG00000000275,0.34193702277598936,0.0,0.0,0.3361310025455214,0.3477170542632511,Trim25
ENSMUSG00000026456,0.341739125710562,0.0,0.0,0.33593222348892393,0.3475200502507482,Cyb5r1
ENSMUSG00000059395,0.3414969685847054,0.0,0.0,0.33568898781661083,0.34727898521648726,Nkapl
ENSMUSG00000027883,0.3414924734239251,0.0,0.0,0.3356844726421035,0.3472745103209701,Gpsm2
ENSMUSG00000019822,0.34147683525587974,0.0,0.0,0.33566876485059066,0.34725894265148627,Smpd2
ENSMUSG00000032839,0.34135903077503593,0.0,0.0,0.3355504359903612,0.3471416691436185,Trpc1
ENSMUSG00000033676,0.34118345058857047,0.0,0.0,0.33537407458951385,0.34696688000340736,Gabrb3
ENSMUSG00000028467,0.3411350065004459,0.0,0.0,0.3353254150292726,0.34691865410105416,Gba2
ENSMUSG00000004568,0.34108511289226146,0.0,0.0,0.335275299534123,0.3468689851751182,Arhgef18
ENSMUSG00000060512,0.3407961749018912,0.0,0.0,0.3349850772246141,0.34658134770022225,0610040J01Rik
ENSMUSG00000003865,0.34072801789335916,0.0,0.0,0.3349166174213216,0.34651349730911424,Gys1
ENSMUSG00000022246,0.340719117053107,0.0,0.0,0.3349076770426693,0.34650463650653635,Rai14
ENSMUSG00000034493,0.3406881941250847,0.0,0.0,0.3348766167601186,0.34647385266770825,4930556J24Rik
ENSMUSG00000048911,0.34059822242097665,0.0,0.0,0.33478624548842245,0.3463842855792357,Rnf24
ENSMUSG00000026275,0.34055319794098204,0.0,0.0,0.334741021093225,0.34633946354116946,Ppp1r7
ENSMUSG00000032064,0.340548636373974,0.0,0.0,0.33473643927369345,0.34633492248269504,Dixdc1
ENSMUSG00000028226,0.3405137866997674,0.0,0.0,0.33470143488237536,0.34630022948159905,Mmp16
ENSMUSG00000043013,0.34050951031196586,0.0,0.0,0.3346971395104118,0.346295972317994,Onecut1
ENSMUSG00000027956,0.34046309039813555,0.0,0.0,0.33465051354026804,0.3462497610662429,Tmem144
ENSMUSG00000020776,0.3404403261582489,0.0,0.0,0.3346276482611469,0.34622709914359173,Fbf1
ENSMUSG00000004936,0.3403036012013244,0.0,0.0,0.33449031659357076,0.3460909885750748,Map2k1
ENSMUSG00000062127,0.34018724090674307,0.0,0.0,0.334373440150059,0.3459751509661948,Cttnbp2nl
ENSMUSG00000028082,0.3400244899685294,0.0,0.0,0.3342099675841037,0.34581313080257003,Sh3d19
ENSMUSG00000007837,0.3400191838274998,0.0,0.0,0.334204637921857,0.3458078484810489,Prrg2
ENSMUSG00000020658,0.3399833905824826,0.0,0.0,0.33416868602121147,0.34577221590395163,Efr3b
ENSMUSG00000044708,0.3399583873453525,0.0,0.0,0.3341435719658254,0.34574732489088955,Kcnj10
ENSMUSG00000009292,0.33982916692341353,0.0,0.0,0.3340137789503801,0.34561868432965054,Trpm2
ENSMUSG00000024527,0.33981875496367897,0.0,0.0,0.3340033208634173,0.3456083190828273,Afg3l2
ENSMUSG00000059436,0.3397440184752521,0.0,0.0,0.3339282533182448,0.34553391785570603,Max
ENSMUSG00000022177,0.3391604350430112,0.0,0.0,0.3333420873506844,0.3449529498239755,Haus4
ENSMUSG00000010342,0.33869921346442805,0.0,0.0,0.33287882790767326,0.34449379212626235,Tex14
ENSMUSG00000057315,0.33858394044859236,0.0,0.0,0.33276304600763407,0.34437903450272767,Arhgap24
ENSMUSG00000044968,0.3385427911170281,0.0,0.0,0.3327217150607547,0.3443380691102551,Napepld
ENSMUSG00000024376,0.33830218146229224,0.0,0.0,0.33248004390696917,0.3440985345481523,Epb41l4a
ENSMUSG00000032397,0.3381123812882524,0.0,0.0,0.332289406929828,0.3439095819073795,Tipin
ENSMUSG00000022994,0.33798406124881974,0.0,0.0,0.33216052141439434,0.34378183460195877,Adcy6
ENSMUSG00000026458,0.33781214910294755,0.0,0.0,0.33198785203327175,0.34361068941949907,Ppfia4
ENSMUSG00000037443,0.3377754260145062,0.0,0.0,0.3319509672382847,0.3435741301163574,Cep85
ENSMUSG00000073643,0.3377113865786524,0.0,0.0,0.3318866458536191,0.34351037625490644,Wdfy1
ENSMUSG00000061517,0.3376716644381986,0.0,0.0,0.3318467488542338,0.3434708312226115,Sox21
ENSMUSG00000052798,0.3376699880105626,0.0,0.0,0.33184506504733424,0.34346916226917107,Nup107
ENSMUSG00000034781,0.3376658368732302,0.0,0.0,0.33184089563777364,0.3434650296391381,Gna11
ENSMUSG00000023044,0.3375969233482642,0.0,0.0,0.33177167880662156,0.3433964233232417,Csad
ENSMUSG00000058183,0.3374833049203607,0.0,0.0,0.33165756045168115,0.3432833112589067,Mmel1
ENSMUSG00000024667,0.3374122529496167,0.0,0.0,0.3315861959351879,0.3432125758601791,Tmem216
ENSMUSG00000030533,0.3373133968494949,0.0,0.0,0.33148690509451156,0.3431141601039054,Unc45a
ENSMUSG00000017412,0.3372434692461844,0.0,0.0,0.33141667004775205,0.3430445439086601,Cacnb4
ENSMUSG00000036395,0.33709081153977344,0.0,0.0,0.33126334139139935,0.3428925658102326,Glb1l2
ENSMUSG00000030538,0.3367849557775924,0.0,0.0,0.33095614228048775,0.3425880707557155,Cib1
ENSMUSG00000022863,0.3367232217590094,0.0,0.0,0.3308941372698444,0.34252661123489886,Btg3
ENSMUSG00000020309,0.3366971828300559,0.0,0.0,0.33086798405363943,0.3425006880720752,Chac2
ENSMUSG00000040387,0.3366270139287053,0.0,0.0,0.330797507219112,0.34243083108972366,Klhl32
ENSMUSG00000022701,0.33656615843814985,0.0,0.0,0.33073638471953093,0.3423702460656772,Ccdc191
ENSMUSG00000043336,0.33653500891403093,0.0,0.0,0.3307050985429532,0.3423392349640153,Filip1l
ENSMUSG00000025025,0.3364796759194076,0.0,0.0,0.3306495228349761,0.34228414782732847,Mxi1
ENSMUSG00000068101,0.3363898023421467,0.0,0.0,0.33055925512128426,0.34219467349516186,Cenpm
ENSMUSG00000020653,0.3363804777819029,0.0,0.0,0.33054988967471916,0.3421853903513535,Klf11
ENSMUSG00000021550,0.33635453816996735,0.0,0.0,0.33052383632884275,0.3421595659481412,2210016F16Rik
ENSMUSG00000090733,0.3363286394571357,0.0,0.0,0.33049782407026035,0.342133782253634,Rps27
ENSMUSG00000048001,0.33631434176104347,0.0,0.0,0.330483463693665,0.34211954805104683,Hes5
ENSMUSG00000021575,0.3362743573359491,0.0,0.0,0.33044330399285143,0.3420797411754723,Ahrr
ENSMUSG00000025362,0.3362489807673201,0.0,0.0,0.33041781619445293,0.34205447727985017,Rps26
ENSMUSG00000022112,0.33615847442761054,0.0,0.0,0.33032691321948654,0.34196437272365976,Gpc5
ENSMUSG00000003273,0.33614085833732954,0.0,0.0,0.3303092199409755,0.34194683482382826,Car11
ENSMUSG00000006369,0.33608644773293583,0.0,0.0,0.3302545709521103,0.3418926656997893,Fbln1
ENSMUSG00000034656,0.3359623938322048,0.0,0.0,0.33012997369095326,0.3417691622198896,Cacna1a
ENSMUSG00000004895,0.33580517006704325,0.0,0.0,0.3299720615722192,0.3416126357603722,Prcc
ENSMUSG00000049624,0.33577905816566855,0.0,0.0,0.32994583537991323,0.341586639637114,Slc17a5
ENSMUSG00000029223,0.3357207860909563,0.0,0.0,0.32988730828272134,0.3415286259041535,Uchl1
ENSMUSG00000021390,0.33571048421419647,0.0,0.0,0.3298769613253918,0.34151836969483634,Ogn
ENSMUSG00000023236,0.3356851968564824,0.0,0.0,0.3298515633172302,0.34149319442820697,Scg5
ENSMUSG00000036403,0.33562568414898314,0.0,0.0,0.329791790231992,0.34143394548936196,Cep135
ENSMUSG00000097461,0.3354108208800934,0.0,0.0,0.32957598729076587,0.3412200341403967,Gm26735
ENSMUSG00000038560,0.3353639101318405,0.0,0.0,0.3295288714664667,0.34117333114324977,Sp6
ENSMUSG00000020397,0.3352296790924749,0.0,0.0,0.32939405378032877,0.341039694407213,Med7
ENSMUSG00000064036,0.3348635009646962,0.0,0.0,0.32902627650823996,0.34067513632645025,Mro
ENSMUSG00000049717,0.33483200287564535,0.0,0.0,0.3289946409459241,0.340643777509767,Lig4
ENSMUSG00000051344,0.33472246200784006,0.0,0.0,0.3288846220895195,0.3405347208886333,Plekhm3
ENSMUSG00000016386,0.334689137958916,0.0,0.0,0.328851152660408,0.34050154412411193,Mpped2
ENSMUSG00000066595,0.33468707953939836,0.0,0.0,0.32884908526126755,0.3404994948018463,Mfsd7b
ENSMUSG00000072679,0.3346499694532732,0.0,0.0,0.3288118132961785,0.34046254871548237,D6Ertd474e
ENSMUSG00000020193,0.3345930402901257,0.0,0.0,0.32875463583605696,0.3404058711032057,Zpbp
ENSMUSG00000022864,0.33454448309766505,0.0,0.0,0.32870586689485737,0.3403575284353069,D16Ertd472e
ENSMUSG00000015711,0.33444468489962936,0.0,0.0,0.32860563359350475,0.3402581710469359,Prune1
ENSMUSG00000044982,0.33423231135922604,0.0,0.0,0.32839233457803685,0.3400467351305995,Sft2d3
ENSMUSG00000070883,0.33421843879992263,0.0,0.0,0.3283784015860337,0.3400329237978578,Ccdc173
ENSMUSG00000044813,0.3341284549006052,0.0,0.0,0.32828802575370697,0.3399433369817161,Shb
ENSMUSG00000000486,0.33388058224275535,0.0,0.0,0.32803907401705806,0.33969655759670897,Sept1
ENSMUSG00000044254,0.33384558063051045,0.0,0.0,0.32800392009558754,0.33966171029885656,Pcsk9
ENSMUSG00000032878,0.33381848289601884,0.0,0.0,0.32797670445664007,0.3396347320213366,Ccdc85a
ENSMUSG00000029624,0.3337672805011774,0.0,0.0,0.32792527930246934,0.33958375531971874,Ptcd1
ENSMUSG00000039748,0.3337433461128538,0.0,0.0,0.3279012407979164,0.3395599264192186,Exo1
ENSMUSG00000046314,0.33346026014621755,0.0,0.0,0.32761692396181163,0.33927808755218114,Stxbp6
ENSMUSG00000071856,0.3333326030573437,0.0,0.0,0.32748871216086706,0.33915099249884006,Mcc
ENSMUSG00000040204,0.33331435225150313,0.0,0.0,0.3274703820668509,0.3391328220284209,2810417H13Rik
ENSMUSG00000055069,0.3332411120361452,0.0,0.0,0.3273968237134558,0.3390599041542587,Rab39
ENSMUSG00000000740,0.33317721523114074,0.0,0.0,0.3273326494138204,0.3389962885115917,Rpl13
ENSMUSG00000021338,0.3331620074728357,0.0,0.0,0.3273173756183524,0.3389811476634856,Carmil1
ENSMUSG00000026600,0.3330979038926503,0.0,0.0,0.32725299371259403,0.3389173260893223,Soat1
ENSMUSG00000043687,0.3330815051981312,0.0,0.0,0.32723652382677376,0.33890099952773395,1190005I06Rik
ENSMUSG00000060534,0.33293172565832924,0.0,0.0,0.32708609421661256,0.3387518786609256,Dcc
ENSMUSG00000028741,0.3328952781047801,0.0,0.0,0.3270494885188899,0.33871559134550994,Mrto4
ENSMUSG00000097855,0.33282979517434047,0.0,0.0,0.3269837215052519,0.33865039626092314,A930007I19Rik
ENSMUSG00000105471,0.33264883273506424,0.0,0.0,0.3268019742949612,0.33847022899460966,A430073D23Rik
ENSMUSG00000047090,0.3323701122287917,0.0,0.0,0.3265220459209932,0.33819273238824066,Tmem198b
ENSMUSG00000037716,0.3323312123723075,0.0,0.0,0.326482977569042,0.33815400326583234,Ccdc33
ENSMUSG00000028822,0.3322818172038347,0.0,0.0,0.3264333684732561,0.3381048248676398,Tmem50a
ENSMUSG00000017631,0.3322220460913386,0.0,0.0,0.32637333853898065,0.3380453160176435,Abr
ENSMUSG00000036613,0.3321474535797464,0.0,0.0,0.32629842309193824,0.3379710507362746,Tssc1
ENSMUSG00000071984,0.33211542920557213,0.0,0.0,0.3262662600962878,0.3379391668277195,Fndc1
ENSMUSG00000053930,0.33207481176300907,0.0,0.0,0.32622546685556775,0.3378987275225466,Shisa6
