,Mixed mesoderm_corr,Mixed mesoderm_pval,Mixed mesoderm_qval,Mixed mesoderm_ci_low,Mixed mesoderm_ci_high,gene_annotation
ENSMUSG00000040699,0.729424244832224,0.0,0.0,0.7248432117514656,0.7339407737138545,Limd2
ENSMUSG00000029404,0.7284081183121054,0.0,0.0,0.7238126289297286,0.7329389894479327,Arl6ip4
ENSMUSG00000044927,0.7276789400038471,0.0,0.0,0.7230730893311296,0.7322200911145577,H1fx
ENSMUSG00000039001,0.7271672424142198,0.0,0.0,0.7225541270569705,0.7317156014086893,Rps21
ENSMUSG00000001521,0.7258987523506245,0.0,0.0,0.7212676503775858,0.7304649580833307,Tulp3
ENSMUSG00000036398,0.725665955930282,0.0,0.0,0.7210315564790769,0.7302354336143848,Ppp1r11
ENSMUSG00000020496,0.725013899034437,0.0,0.0,0.7203702691583584,0.7295925358809082,Rnf187
ENSMUSG00000030521,0.72338943363335,0.0,0.0,0.7187228447698384,0.7279908534508414,Mphosph10
ENSMUSG00000078787,0.7233463986080413,0.0,0.0,0.718679202231856,0.7279484213046662,Cyp2t4
ENSMUSG00000026234,0.7231791658232444,0.0,0.0,0.7185096090205758,0.727783530954977,Ncl
ENSMUSG00000035478,0.7224407653068557,0.0,0.0,0.7177607929032677,0.7270554668744033,Mbd3
ENSMUSG00000083012,0.7222345655464394,0.0,0.0,0.7175516864998968,0.7268521517297323,Fam220a
ENSMUSG00000031819,0.7194595586763022,0.0,0.0,0.7147376445680113,0.7241158868658127,Emc8
ENSMUSG00000061374,0.7186508885588743,0.0,0.0,0.7139176279347254,0.7233184790475385,Fiz1
ENSMUSG00000074682,0.7182781569091119,0.0,0.0,0.7135396708279214,0.7229509342171659,Zcchc3
ENSMUSG00000025374,0.7152598725788697,0.0,0.0,0.7104791736899448,0.7199745539798578,Nabp2
ENSMUSG00000031513,0.7152067476892752,0.0,0.0,0.7104253074312799,0.7199221650918967,Leprotl1
ENSMUSG00000041560,0.7143387388062772,0.0,0.0,0.7095451932362357,0.7190661741463443,Gltscr2
ENSMUSG00000004268,0.7141479917450978,0.0,0.0,0.7093517880076841,0.7188780661335729,Emg1
ENSMUSG00000024067,0.7139325959548967,0.0,0.0,0.7091333914244629,0.7186656495822551,Dpy30
ENSMUSG00000039725,0.7138206064626665,0.0,0.0,0.709019842111081,0.7185552087194995,Trp53rka
ENSMUSG00000037373,0.7136078558600087,0.0,0.0,0.7088041289438574,0.7183453994481211,Ctbp1
ENSMUSG00000025153,0.7135005366789714,0.0,0.0,0.7086953156778619,0.718239563655094,Fasn
ENSMUSG00000038544,0.7125770983563233,0.0,0.0,0.7077590308024805,0.7173288802271425,Inip
ENSMUSG00000043126,0.7118765043309173,0.0,0.0,0.7070487016483972,0.7166379522510199,D830039M14Rik
