,Endothelial_corr,Endothelial_pval,Endothelial_qval,Endothelial_ci_low,Endothelial_ci_high,gene_annotation
ENSMUSG00000039747,0.7124369514784187,0.0,0.0,0.7065070699186995,0.7182668025830324,Orai2
ENSMUSG00000045326,0.709520062707798,0.0,0.0,0.7035404447261527,0.7153992207513804,Fndc7
ENSMUSG00000045969,0.7090003848951933,0.0,0.0,0.7030119276605887,0.7148883067594608,Ing1
ENSMUSG00000021135,0.7073125523762909,0.0,0.0,0.7012954322537813,0.7132288943946413,Slc10a1
ENSMUSG00000078134,0.7069967510143191,0.0,0.0,0.7009742756798265,0.7129184032111028,Gm12355
ENSMUSG00000050558,0.706688792995904,0.0,0.0,0.7006610978054142,0.7126156212497733,Prokr2
ENSMUSG00000087045,0.7059238852365539,0.0,0.0,0.6998832349889506,0.711863560255541,4930515B02Rik
ENSMUSG00000111059,0.705344346450807,0.0,0.0,0.6992938902361381,0.7112937458590538,RP23-456L15.4
ENSMUSG00000026942,0.7009368650273401,0.0,0.0,0.6948121020546177,0.7069599640196736,Traf2
ENSMUSG00000091996,0.7007425396826492,0.0,0.0,0.694614511482115,0.7067688776698117,BC049352
ENSMUSG00000050022,0.7006075435865268,0.0,0.0,0.6944772476054167,0.706636131157093,Amz1
ENSMUSG00000049653,0.6989406031400547,0.0,0.0,0.6927823412314944,0.7049969337370331,Spatc1
ENSMUSG00000029860,0.6963115514049151,0.0,0.0,0.6901093206814979,0.7024115060129633,Zyx
ENSMUSG00000050914,0.6960749029992378,0.0,0.0,0.6898687228194293,0.7021787764313012,Ankrd37
ENSMUSG00000018199,0.6950235185653101,0.0,0.0,0.6887998082684553,0.7011447868265346,Trove2
ENSMUSG00000037638,0.6946858565381021,0.0,0.0,0.6884565220197999,0.7008127058507353,Zbtb42
ENSMUSG00000060591,0.6940049218582092,0.0,0.0,0.687764253933929,0.700143017931513,Ifitm2
ENSMUSG00000021054,0.6934508471827561,0.0,0.0,0.6872009656726329,0.6995980867451045,Sgpp1
ENSMUSG00000016528,0.6931283209057015,0.0,0.0,0.6868730796374997,0.6992808795905816,Mapkapk2
ENSMUSG00000054855,0.6927144232671161,0.0,0.0,0.6864523075574602,0.6988738044266039,Rnd1
ENSMUSG00000019146,0.6926418730763998,0.0,0.0,0.6863785528098365,0.6988024497046836,Cacng2
ENSMUSG00000108313,0.6914058440229768,0.0,0.0,0.6851220216578612,0.6975867688744974,Gm45052
ENSMUSG00000062352,0.6909206815289449,0.0,0.0,0.6846288219602216,0.6971095836794371,Itgb1bp1
ENSMUSG00000026117,0.6904123185090633,0.0,0.0,0.684112043577923,0.696609573551187,Zap70
ENSMUSG00000022596,0.6897933351299178,0.0,0.0,0.6834828221839074,0.6960007525344983,Slurp1
ENSMUSG00000008193,0.6894120447488662,0.0,0.0,0.6830952299090326,0.6956257176708615,Spib
ENSMUSG00000054381,0.6893144843390302,0.0,0.0,0.6829960576112766,0.6955297573102112,Zfp747
ENSMUSG00000029723,0.6891039072101212,0.0,0.0,0.6827820021322574,0.6953226330166128,Tsc22d4
ENSMUSG00000015745,0.6888142094162247,0.0,0.0,0.6824875208327207,0.6950376837122435,Plekho1
ENSMUSG00000071230,0.688758241694622,0.0,0.0,0.6824306292058169,0.6949826331424575,Npw
ENSMUSG00000069310,0.687529809429832,0.0,0.0,0.6811819375050272,0.6937743130108776,Hist1h3c
ENSMUSG00000037318,0.6874832348618255,0.0,0.0,0.6811345955509384,0.6937285002790844,Traf3ip3
ENSMUSG00000024766,0.6872599303840843,0.0,0.0,0.680907612533397,0.69350884776741,Lipo3
ENSMUSG00000012705,0.6868411937372643,0.0,0.0,0.6804819812429119,0.6930969560916884,Retn
ENSMUSG00000110214,0.6863588653683075,0.0,0.0,0.6799917164886619,0.6926225071472326,Gm45587
ENSMUSG00000036912,0.6859422298540809,0.0,0.0,0.6795682301033523,0.6922126735212257,Piwil4
ENSMUSG00000000724,0.6858276485961277,0.0,0.0,0.6794517654938882,0.6920999621794517,Cryba1
ENSMUSG00000086758,0.6856710746036647,0.0,0.0,0.6792926184423858,0.691945942911706,Gm13912
ENSMUSG00000030546,0.6856341982620024,0.0,0.0,0.679255136180572,0.6919096681762757,Plin1
ENSMUSG00000028860,0.6851264565043231,0.0,0.0,0.6787390550329991,0.6914102065732788,Sytl1
ENSMUSG00000038393,0.6849962254496975,0.0,0.0,0.6786066860187551,0.6912820983336893,Txnip
ENSMUSG00000038544,0.6839526470215112,0.0,0.0,0.6775459905009419,0.6902555163547207,Inip
ENSMUSG00000017830,0.6829936289709033,0.0,0.0,0.6765712658436114,0.6893120951694676,Dhx58
ENSMUSG00000047714,0.6829676989967618,0.0,0.0,0.6765449115059899,0.6892865866065415,Ppp1r2
ENSMUSG00000040699,0.6814036835988574,0.0,0.0,0.6749553302462563,0.6877479604506962,Limd2
ENSMUSG00000103906,0.6800969662966303,0.0,0.0,0.6736272988464415,0.6864624118689536,Tigd5
ENSMUSG00000046160,0.6800627851805291,0.0,0.0,0.6735925607568048,0.6864287839502928,Olig1
ENSMUSG00000032501,0.6799779503041254,0.0,0.0,0.6735063436388463,0.6863453219493432,Trib1
ENSMUSG00000034168,0.6798106239953385,0.0,0.0,0.6733362915455925,0.6861807029760869,Irf2bpl
ENSMUSG00000008482,0.6792759350606397,0.0,0.0,0.6727928969957323,0.6856546609214579,Rnf151
ENSMUSG00000005514,0.6786191974488099,0.0,0.0,0.672125476187392,0.6850085348187231,Por
ENSMUSG00000020941,0.6778871001173125,0.0,0.0,0.6713814822154124,0.6842882548044503,Map3k14
ENSMUSG00000055446,0.6772808243888109,0.0,0.0,0.6707653643833216,0.6836917559596747,A630091E08Rik
ENSMUSG00000022500,0.6770254774321348,0.0,0.0,0.6705058748897781,0.6834405241985047,Litaf
ENSMUSG00000072423,0.6762536116870249,0.0,0.0,0.6697214967345391,0.6826810886747866,Psmb11
ENSMUSG00000045440,0.6760303711970674,0.0,0.0,0.6694946400986244,0.6824614406885396,Insm2
