,Cardiomyocytes_1_corr,Cardiomyocytes_1_pval,Cardiomyocytes_1_qval,Cardiomyocytes_1_ci_low,Cardiomyocytes_1_ci_high,gene_annotation
ENSMUSG00000018845,0.9416324067771736,0.0,0.0,0.9408843518465142,0.9423712768140236,Unc45b
ENSMUSG00000021200,0.9359680759691279,0.0,0.0,0.9351498501152745,0.9367763154099098,Asb2
ENSMUSG00000020475,0.9326295339856369,0.0,0.0,0.9317701504121703,0.9334784660029583,Pgam2
ENSMUSG00000051747,0.93031613685561,0.0,0.0,0.9294283209654601,0.931193182025063,Ttn
ENSMUSG00000072720,0.9301312104144053,0.0,0.0,0.9292411248119011,0.9310104998941702,Myo18b
ENSMUSG00000039376,0.9299929118909136,0.0,0.0,0.9291011291669238,0.930873879505807,Synpo2l
ENSMUSG00000068614,0.9290134438607546,0.0,0.0,0.9281096489721838,0.9299062894364816,Actc1
ENSMUSG00000026414,0.9284231932900909,0.0,0.0,0.9275121657776675,0.9293231908376199,Tnnt2
ENSMUSG00000091898,0.927139663901652,0.0,0.0,0.9262129247550924,0.9280551982778414,Tnnc1
ENSMUSG00000020908,0.9267871389777983,0.0,0.0,0.9258560884403515,0.9277069368721885,Myh3
ENSMUSG00000061816,0.9267700473603815,0.0,0.0,0.9258387878341222,0.9276900519240642,Myl1
ENSMUSG00000108322,0.9267503792219802,0.0,0.0,0.9258188792071684,0.9276706216052062,Gm45123
ENSMUSG00000029683,0.9241952842330595,0.0,0.0,0.9232325862140591,0.9251463794614401,Lmod2
ENSMUSG00000061086,0.9240065734218319,0.0,0.0,0.9230415746811999,0.9249599440032205,Myl4
ENSMUSG00000024049,0.9234857842850808,0.0,0.0,0.9225144386637039,0.9244454318250496,Myom1
ENSMUSG00000026418,0.915932547514367,0.0,0.0,0.9148695576401248,0.916982839700734,Tnni1
ENSMUSG00000020469,0.915187114086147,0.0,0.0,0.9141151211073876,0.9162463121919969,Myl7
ENSMUSG00000001349,0.9146273862188442,0.0,0.0,0.9135486379069013,0.9156932668566471,Cnn1
ENSMUSG00000031448,0.9134092277633494,0.0,0.0,0.9123157920113001,0.9144896379123635,Adprhl1
ENSMUSG00000002100,0.9116926726336787,0.0,0.0,0.9105785738767357,0.9127935244317105,Mybpc3
ENSMUSG00000032845,0.9112405030258623,0.0,0.0,0.9101209678340315,0.9123467331808716,Alpk2
ENSMUSG00000031972,0.9107898258409892,0.0,0.0,0.9096648748752127,0.911901413979467,Acta1
ENSMUSG00000038663,0.9105860117857584,0.0,0.0,0.9094586124836195,0.9117000221568335,Fsd2
ENSMUSG00000030046,0.9099548082768258,0.0,0.0,0.9088198301006211,0.9110763168036213,Bmp10
ENSMUSG00000061462,0.9096133346482829,0.0,0.0,0.9084742586091578,0.910738897448381,Obscn
ENSMUSG00000015579,0.9087547869030199,0.0,0.0,0.9076054147206838,0.9098905364933758,Nkx2-5
ENSMUSG00000004951,0.9086608980087246,0.0,0.0,0.9075104004600093,0.9097977610278509,Hspb1
